Time,Open,high,low,close,volume,trades
1605066300000,0.25635000,0.25691000,0.25621000,0.25637000,886926.90000000,468
1605065400000,0.25624000,0.25645000,0.25584000,0.25634000,724791.70000000,478
1605064500000,0.25608000,0.25635000,0.25556000,0.25617000,1099556.50000000,627
1605063600000,0.25618000,0.25629000,0.25543000,0.25609000,1240958.20000000,714
1605062700000,0.25635000,0.25635000,0.25562000,0.25618000,1044042.20000000,625
1605061800000,0.25681000,0.25690000,0.25496000,0.25641000,2185569.20000000,1129
1605060900000,0.25690000,0.25749000,0.25659000,0.25683000,833588.50000000,559
1605060000000,0.25711000,0.25769000,0.25636000,0.25687000,1470264.80000000,776
1605059100000,0.25724000,0.25765000,0.25646000,0.25712000,1686553.10000000,885
1605058200000,0.25708000,0.25727000,0.25639000,0.25727000,1454590.50000000,703
1605057300000,0.25701000,0.25728000,0.25610000,0.25707000,1442731.10000000,935
1605056400000,0.25690000,0.25784000,0.25654000,0.25711000,2460491.80000000,1631
1605055500000,0.25803000,0.25887000,0.25650000,0.25690000,4945050.40000000,2106
1605054600000,0.25576000,0.25819000,0.25542000,0.25795000,4095243.30000000,2224
1605053700000,0.25278000,0.25598000,0.25276000,0.25572000,3965116.90000000,2073
1605052800000,0.25379000,0.25427000,0.25209000,0.25272000,3941637.30000000,1859
1605051900000,0.25484000,0.25484000,0.25323000,0.25380000,3754614.90000000,1671
1605051000000,0.25524000,0.25540000,0.25484000,0.25484000,692055.30000000,476
1605050100000,0.25472000,0.25527000,0.25467000,0.25518000,766847.20000000,467
1605049200000,0.25630000,0.25651000,0.25460000,0.25473000,1519284.80000000,967
1605048300000,0.25703000,0.25704000,0.25602000,0.25632000,1079811.00000000,754
1605047400000,0.25618000,0.25712000,0.25610000,0.25705000,1129863.10000000,448
1605046500000,0.25616000,0.25635000,0.25610000,0.25618000,249296.40000000,267
1605045600000,0.25659000,0.25680000,0.25607000,0.25616000,1402943.60000000,523
1605044700000,0.25701000,0.25704000,0.25611000,0.25659000,910721.90000000,512
1605043800000,0.25719000,0.25727000,0.25625000,0.25696000,1782128.60000000,1016
1605042900000,0.25597000,0.25720000,0.25583000,0.25719000,1876814.00000000,1048
1605042000000,0.25504000,0.25599000,0.25486000,0.25594000,708885.60000000,508
1605041100000,0.25563000,0.25577000,0.25472000,0.25499000,993953.20000000,625
1605040200000,0.25588000,0.25606000,0.25559000,0.25564000,908873.00000000,544
1605039300000,0.25647000,0.25684000,0.25583000,0.25588000,1632322.40000000,625
1605038400000,0.25582000,0.25664000,0.25568000,0.25646000,1773826.40000000,915
1605037500000,0.25577000,0.25608000,0.25550000,0.25594000,763104.80000000,541
1605036600000,0.25585000,0.25608000,0.25534000,0.25574000,945023.20000000,643
1605035700000,0.25559000,0.25654000,0.25554000,0.25585000,1081143.90000000,681
1605034800000,0.25529000,0.25617000,0.25508000,0.25564000,1247633.90000000,720
1605033900000,0.25578000,0.25636000,0.25521000,0.25529000,2551163.70000000,1334
1605033000000,0.25406000,0.25579000,0.25299000,0.25578000,2722087.30000000,1430
1605032100000,0.25348000,0.25407000,0.25342000,0.25400000,930474.70000000,485
1605031200000,0.25429000,0.25429000,0.25322000,0.25347000,1117912.70000000,798
1605030300000,0.25363000,0.25451000,0.25359000,0.25440000,1085235.30000000,764
1605029400000,0.25418000,0.25418000,0.25241000,0.25363000,1743703.70000000,1111
1605028500000,0.25480000,0.25500000,0.25402000,0.25418000,1412492.10000000,703
1605027600000,0.25350000,0.25485000,0.25346000,0.25475000,1156864.70000000,698
1605026700000,0.25369000,0.25418000,0.25345000,0.25349000,1038131.90000000,625
1605025800000,0.25423000,0.25445000,0.25366000,0.25366000,2011946.30000000,847
1605024900000,0.25399000,0.25429000,0.25339000,0.25419000,2203366.60000000,908
1605024000000,0.25270000,0.25403000,0.25222000,0.25400000,1764681.60000000,1116
1605023100000,0.25178000,0.25320000,0.25172000,0.25279000,2517591.20000000,1347
1605022200000,0.25164000,0.25281000,0.25100000,0.25177000,3336275.70000000,1701
1605021300000,0.25367000,0.25377000,0.24996000,0.25162000,6847390.90000000,2788
1605020400000,0.25311000,0.25441000,0.25245000,0.25368000,3544995.60000000,1220
1605019500000,0.25362000,0.25387000,0.25189000,0.25312000,6761801.30000000,2566
1605018600000,0.25476000,0.25647000,0.25358000,0.25359000,3115705.50000000,1853
1605017700000,0.25559000,0.25561000,0.25401000,0.25476000,2735994.90000000,1359
1605016800000,0.25631000,0.25631000,0.25514000,0.25557000,1418915.80000000,930
1605015900000,0.25428000,0.25675000,0.25428000,0.25634000,2152446.30000000,1434
1605015000000,0.25477000,0.25552000,0.25418000,0.25431000,2791872.80000000,1314
1605014100000,0.25413000,0.25508000,0.25370000,0.25478000,1747564.90000000,1199
1605013200000,0.25576000,0.25601000,0.25384000,0.25413000,2105801.00000000,1417
1605012300000,0.25535000,0.25592000,0.25512000,0.25574000,1696933.10000000,1167
1605011400000,0.25645000,0.25688000,0.25405000,0.25535000,3253883.30000000,2166
1605010500000,0.25698000,0.25790000,0.25635000,0.25644000,2886607.80000000,1816
